Symbol,Date,Open,High,Low,Close,Volume
003120,2004-01-08,16850,17400,16850,17000,24350
003120,2004-01-09,17200,17200,16800,17000,26970
003120,2004-01-12,17100,17700,16900,17700,26760
003120,2004-01-13,17650,17650,17100,17200,22040
003120,2004-01-14,17250,17400,17100,17100,16269
003120,2004-01-15,17100,17350,16600,16650,21860
003120,2004-01-16,16600,16850,16250,16400,19080
003120,2004-01-19,16500,16750,16400,16400,9142
003120,2004-01-20,16550,16650,16400,16400,6165
003120,2004-01-26,16700,16700,16300,16350,9140
003120,2004-01-27,16450,16450,16000,16000,13500
003120,2004-01-28,16200,16200,15750,15800,16100
003120,2004-01-29,15800,16100,15750,15900,11900
003120,2004-01-30,15900,15900,15500,15550,19610
003120,2004-02-02,15800,16100,15800,15900,10600
003120,2004-02-03,16100,18250,15750,18250,251148
003120,2004-02-04,19500,20950,19000,20950,394211
003120,2004-02-05,23050,24050,18050,18700,747651
003120,2004-02-06,20000,21500,17850,21500,833393
003120,2004-02-09,22000,24700,20000,24700,859028
003120,2004-02-10,24700,26200,21000,21000,1501391
003120,2004-02-11,20300,20800,18100,18950,499081
003120,2004-02-12,19600,20350,17800,18600,339570
003120,2004-02-13,18700,19700,18150,19400,373200
003120,2004-02-16,18900,19100,17150,17200,195760
003120,2004-02-17,17400,18300,17300,17500,162230
003120,2004-02-18,17500,17850,17100,17300,85801
003120,2004-02-19,17100,17250,16350,16650,91900
003120,2004-02-20,16700,17750,16700,17100,127026
003120,2004-02-23,17000,17300,16600,16600,50469
003120,2004-02-24,16300,16900,16300,16300,61970
003120,2004-02-25,16350,16600,16250,16250,39130
003120,2004-02-26,16350,16450,16200,16300,30190
003120,2004-02-27,16200,16750,16150,16250,33318
003120,2004-03-02,16200,16550,16200,16300,25340
003120,2004-03-03,16350,16850,16350,16650,37210
003120,2004-03-04,16900,16900,16300,16300,33980
003120,2004-03-05,16350,16500,16250,16300,25050
003120,2004-03-08,16200,16400,16200,16250,22010
003120,2004-03-09,16250,16450,16150,16150,19660
003120,2004-03-10,16150,16350,15850,15900,22240
003120,2004-03-11,15800,15800,15600,15650,24170
003120,2004-03-12,15650,15700,14400,14900,48760
003120,2004-03-15,14900,15250,14900,15250,17280
003120,2004-03-16,15300,16750,15100,15750,95570
003120,2004-03-17,16100,16100,15400,15800,26570
003120,2004-03-18,15850,16350,15850,16000,29170
003120,2004-03-19,15950,16300,15700,15900,20000
003120,2004-03-22,16800,18250,16750,18250,275650
003120,2004-03-23,17900,18000,16300,16500,229788
003120,2004-03-24,16600,16650,15800,15800,75970
003120,2004-03-25,16200,16200,15500,15500,56993
003120,2004-03-26,15500,15750,15500,15500,26820
003120,2004-03-29,15700,16100,15650,15850,30140
003120,2004-03-30,16000,16000,15650,15800,13950
003120,2004-03-31,15850,15950,15600,15700,15181
003120,2004-04-01,15900,15900,15550,15650,13999
003120,2004-04-02,15650,15900,15600,15700,23170
003120,2004-04-06,15750,16000,15700,15900,14615
003120,2004-04-07,15850,16100,15850,16000,13760
003120,2004-04-08,16100,16400,16050,16050,17470
003120,2004-04-09,16100,16200,15850,15900,10821
003120,2004-04-12,15850,16300,15850,16200,19200
003120,2004-04-13,16300,16300,15900,15900,9920
003120,2004-04-14,15900,16600,15750,15900,33469
003120,2004-04-16,16050,16200,15950,16000,16080
003120,2004-04-19,15800,16000,15750,15800,13951
003120,2004-04-20,15700,16100,15700,15950,12369
003120,2004-04-21,15850,16150,15850,15950,12790
003120,2004-04-22,16050,16300,15950,16100,20570
003120,2004-04-23,17800,18300,17050,17300,236739
003120,2004-04-26,18900,19850,18600,19850,459000
003120,2004-04-27,19500,19500,17150,17350,383480
003120,2004-04-28,17300,17300,16100,16300,152065
003120,2004-04-29,16600,17200,16000,16650,209881
003120,2004-04-30,16300,16850,16050,16100,73636
003120,2004-05-03,16200,16300,15750,15800,56096
003120,2004-05-04,15800,16050,15700,15950,55740
003120,2004-05-06,16000,16050,15400,15400,52740
003120,2004-05-07,15250,15400,14900,15350,46391
003120,2004-05-10,14900,15200,13600,14450,50810
003120,2004-05-11,13750,14300,13750,14100,34684
003120,2004-05-12,14200,15600,14200,14900,57459
003120,2004-05-13,14600,14700,14400,14400,35139
003120,2004-05-14,14450,14650,14100,14100,22210
003120,2004-05-17,13800,14100,13200,13200,17780
003120,2004-05-18,13200,13700,13100,13500,13200
003120,2004-05-19,13700,14100,13550,14100,12400
003120,2004-05-20,13900,14100,13650,13850,10310
003120,2004-05-21,13750,14500,13750,14500,16810
003120,2004-05-24,14650,15000,14600,14600,11010
003120,2004-05-25,14500,14600,14150,14350,9600
003120,2004-05-27,14650,14750,14000,14150,17560
003120,2004-05-28,14250,14500,14250,14300,8130
003120,2004-05-31,14400,14450,14050,14300,8550
003120,2004-06-01,14200,14500,14200,14500,8890
003120,2004-06-02,14400,14600,14300,14500,9640
003120,2004-06-03,14600,15150,14100,14400,21040
003120,2004-06-04,14400,14600,14250,14400,9450
003120,2004-06-07,14400,14650,14400,14500,8580
003120,2004-06-08,14600,14800,14500,14550,11790
003120,2004-06-09,14750,15500,14400,14800,51790
003120,2004-06-10,14800,15100,14500,14650,20055
003120,2004-06-11,14700,14700,14200,14200,22690
003120,2004-06-14,13950,14200,13800,13800,15805
003120,2004-06-15,13900,14200,13800,13850,27065
003120,2004-06-16,13950,14150,13900,14000,19180
003120,2004-06-17,13900,14000,13800,13900,9120
003120,2004-06-18,13900,14050,13750,13800,12260
003120,2004-06-21,13750,13950,13750,13800,4245
003120,2004-06-22,13800,13900,13800,13900,9950
003120,2004-06-23,13850,13900,13550,13550,8470
003120,2004-06-24,13700,13950,13700,13800,5850
003120,2004-06-25,14000,14150,14000,14150,7990
003120,2004-06-28,14000,14400,14000,14050,5130
003120,2004-06-29,14050,14700,14050,14500,13040
003120,2004-06-30,14500,15200,14200,15000,22120
003120,2004-07-01,14800,15200,14600,14600,6860
003120,2004-07-02,14350,14500,14200,14200,5050
003120,2004-07-05,14100,14200,14100,14150,4470
003120,2004-07-06,14300,15300,14200,14750,63700
003120,2004-07-07,15150,15450,14650,15000,87050
003120,2004-07-08,15200,15300,14350,14400,29530
003120,2004-07-09,14300,14550,14200,14500,18370
003120,2004-07-12,14450,14700,14300,14400,83043
003120,2004-07-13,14300,14600,14300,14450,41110
003120,2004-07-14,14300,14550,14250,14350,18740
003120,2004-07-15,14350,15000,14350,14350,27620
003120,2004-07-16,14350,14600,14350,14550,9290
003120,2004-07-19,14550,14850,14550,14700,13960
003120,2004-07-20,14700,14850,14350,14350,7690
003120,2004-07-21,14600,14700,14400,14550,11550
003120,2004-07-22,14300,14500,14300,14350,6320
003120,2004-07-23,14400,14600,14300,14400,6650
003120,2004-07-26,14350,14750,14350,14350,6420
003120,2004-07-27,14600,14600,14300,14500,7020
003120,2004-07-28,14600,14600,14350,14600,8440
003120,2004-07-29,14500,14550,14100,14200,11680
003120,2004-07-30,14200,14300,14100,14100,9160
003120,2004-08-02,14200,14250,14000,14000,12440
003120,2004-08-03,14050,14200,14000,14050,5460
003120,2004-08-04,14000,14050,14000,14000,4460
003120,2004-08-05,14000,14200,14000,14150,4850
003120,2004-08-06,14000,14200,14000,14050,2980
003120,2004-08-09,14000,14300,14000,14300,3020
003120,2004-08-10,14050,14350,14050,14200,5390
003120,2004-08-11,14250,14400,14200,14200,4350
003120,2004-08-12,14400,14400,14200,14200,2910
003120,2004-08-13,14500,14650,14300,14600,13330
003120,2004-08-16,14600,14600,14400,14400,10990
003120,2004-08-17,14450,14700,14400,14400,3950
003120,2004-08-18,14400,14600,14400,14600,5220
003120,2004-08-19,14750,14850,14600,14800,10450
003120,2004-08-20,14600,14850,14500,14650,9040
003120,2004-08-23,14800,15750,14800,15150,54400
003120,2004-08-24,14950,15200,14800,15150,12560
003120,2004-08-25,15400,15400,14900,15000,10305
003120,2004-08-26,15050,15200,14900,15000,8050
003120,2004-08-27,15100,15150,14900,14900,9563
003120,2004-08-30,14900,14900,14750,14750,6550
003120,2004-08-31,14900,15300,14750,15300,17010
003120,2004-09-01,15400,15400,15150,15350,10160
003120,2004-09-02,15500,15900,15350,15500,20190
003120,2004-09-03,15650,15650,15350,15400,7730
003120,2004-09-06,15350,15500,15350,15350,5880
003120,2004-09-07,15250,15400,15100,15150,7520
003120,2004-09-08,15200,15400,15100,15150,8060
003120,2004-09-09,15100,15300,15100,15150,2710
003120,2004-09-10,15150,15300,15100,15200,7750
003120,2004-09-13,15300,15600,15300,15600,10420
003120,2004-09-14,15600,15600,15200,15350,5550
003120,2004-09-15,15500,16650,15500,15900,100990
003120,2004-09-16,15900,16400,15800,15800,34220
003120,2004-09-17,16050,16200,15850,15900,21160
003120,2004-09-20,16500,18000,16500,16800,63530
003120,2004-09-21,16500,16950,16300,16900,21470
003120,2004-09-22,16850,16850,15800,15800,35440
003120,2004-09-23,16000,16200,15700,16050,18902
003120,2004-09-24,16200,17000,16050,16750,30560
003120,2004-09-30,17150,17300,16900,16950,46470
003120,2004-10-01,16750,17750,16750,17500,44590
003120,2004-10-04,17900,18100,17450,17600,45260
003120,2004-10-05,17600,17800,17400,17500,36038
003120,2004-10-06,17950,17950,17500,17600,24730
003120,2004-10-07,17800,17800,17350,17500,33280
003120,2004-10-08,17450,17600,17450,17500,16574
003120,2004-10-11,17600,17800,17500,17500,12910
003120,2004-10-12,17600,17900,17500,17500,17970
003120,2004-10-13,17800,18450,17700,18200,34777
003120,2004-10-14,18400,18400,17750,17950,10513
003120,2004-10-15,17900,17900,17500,17800,14190
003120,2004-10-18,17650,18100,17650,18000,12498
003120,2004-10-19,17900,18600,17800,18300,25510
003120,2004-10-20,18300,18400,17700,18000,23602
003120,2004-10-21,18000,18150,17500,17800,20042
003120,2004-10-22,17600,17800,17600,17750,4440
003120,2004-10-25,17400,17850,17400,17500,12920
003120,2004-10-26,17500,17500,17200,17450,10780
003120,2004-10-27,17450,17650,17200,17400,7910
003120,2004-10-28,17400,17600,17300,17550,6060
003120,2004-10-29,17500,17950,17300,17950,7450
003120,2004-11-01,18300,18300,17650,17950,3280
003120,2004-11-02,17950,18450,17950,18000,16560
003120,2004-11-03,18100,18100,17800,17950,4150
003120,2004-11-04,18100,18200,17950,17950,9020
003120,2004-11-05,17850,18200,17850,17950,5020
003120,2004-11-08,17950,18100,17750,17750,3370
003120,2004-11-09,17500,17850,17500,17500,12990
003120,2004-11-10,17400,17650,17400,17650,10550
003120,2004-11-11,17550,18000,17550,17750,7930
003120,2004-11-12,18100,18100,17900,18050,6590
003120,2004-11-15,17750,18050,17700,17900,6690
003120,2004-11-16,18000,18100,17700,17950,6200
003120,2004-11-17,18100,18150,17800,18100,5860
003120,2004-11-18,18550,19500,18550,19150,77370
003120,2004-11-19,19400,19800,19000,19800,72160
003120,2004-11-22,19800,20350,19500,20250,39550
003120,2004-11-23,20300,20650,19800,20600,25790
003120,2004-11-24,20250,20900,20200,20300,19360
003120,2004-11-25,20300,20600,20000,20300,8000
003120,2004-11-26,20700,21150,20400,20500,20792
003120,2004-11-29,20500,22300,20500,22250,43580
003120,2004-11-30,22450,22900,21450,21650,26110
003120,2004-12-01,21900,22200,21500,22000,16100
003120,2004-12-02,21700,22000,21550,21600,13060
003120,2004-12-03,21600,21800,21200,21650,15040
003120,2004-12-06,21750,22500,21750,22000,17150
003120,2004-12-07,22050,22500,21950,22350,18410
003120,2004-12-08,22450,22450,21750,22000,9440
003120,2004-12-09,22500,22500,21600,21750,6210
003120,2004-12-10,22000,22400,21450,21500,9530
003120,2004-12-13,21250,21600,21000,21500,10690
003120,2004-12-14,21500,21850,21500,21700,12270
003120,2004-12-15,21700,22300,21550,22100,20810
003120,2004-12-16,22450,23250,22300,22600,34730
003120,2004-12-17,23300,23300,22550,22550,33490
003120,2004-12-20,23000,24400,23000,23500,77090
003120,2004-12-21,23950,23950,22850,23050,60300
003120,2004-12-22,23050,23500,22750,23050,21970
003120,2004-12-23,23050,24300,23000,23100,30221
003120,2004-12-24,23200,23300,22850,22950,8860
003120,2004-12-27,22950,23700,22950,23450,21520
003120,2004-12-28,23400,23800,23400,23800,8620
003120,2004-12-29,24000,24400,23800,24250,10580
003120,2004-12-30,24700,24800,24250,24700,9980
003120,2005-01-03,25050,25950,25000,25250,15920
003120,2005-01-04,25500,26250,25500,25700,15011
003120,2005-01-05,25700,26000,25400,25800,8620
003120,2005-01-06,25800,26100,25150,25400,14695
003120,2005-01-07,25000,25350,24850,25000,10390
003120,2005-01-10,24950,25500,24600,24600,7740
003120,2005-01-11,24650,24650,23800,24150,10800
003120,2005-01-12,24000,24400,23750,23750,7540
003120,2005-01-13,23750,24050,23000,23200,15010
003120,2005-01-14,23200,23500,22850,22900,7389
003120,2005-01-17,23200,23500,22900,23350,12091
003120,2005-01-18,23550,23550,22900,23250,18130
003120,2005-01-19,23550,23850,23250,23500,11418
003120,2005-01-20,23500,23500,22100,23450,15290
003120,2005-01-21,23250,23600,23200,23350,2660
003120,2005-01-24,23300,23950,23000,23400,14700
003120,2005-01-25,23800,23800,23350,23600,3220
003120,2005-01-26,23400,23900,23300,23850,6340
003120,2005-01-27,23700,24350,23700,24300,5600
003120,2005-01-28,24350,24800,24100,24700,7975
003120,2005-01-31,25000,25250,24400,24600,6330
003120,2005-02-01,24600,24600,24250,24400,3325
003120,2005-02-02,24550,25100,24550,24800,13630
003120,2005-02-03,25000,25300,24550,25150,14420
003120,2005-02-04,25300,25450,24750,24750,4900
003120,2005-02-07,24500,24600,24100,24400,16073
003120,2005-02-11,24150,24700,23950,24650,8203
003120,2005-02-14,25000,25200,24800,25100,21871
003120,2005-02-15,25100,25100,24500,24800,9040
003120,2005-02-16,25200,25200,24550,24650,5250
003120,2005-02-17,24950,24950,24700,24900,7480
003120,2005-02-18,24900,25100,24250,24650,7600
003120,2005-02-21,24250,24900,24250,24650,7760
003120,2005-02-22,24900,26300,24700,25850,50300
003120,2005-02-23,25800,25950,25250,25400,9510
003120,2005-02-24,25300,26200,21600,24800,28869
003120,2005-02-25,25150,25200,24550,24550,14700
003120,2005-02-28,24600,25400,24600,24950,12490
003120,2005-03-02,24850,24950,24200,24200,10330
003120,2005-03-03,24200,24600,24000,24500,5070
003120,2005-03-04,24350,24850,24350,24500,5640
003120,2005-03-07,24400,25050,24400,24500,9920
003120,2005-03-08,24900,24900,23500,23900,6830
003120,2005-03-09,24000,24000,23400,23900,2440
003120,2005-03-10,23900,23900,23350,23600,14010
003120,2005-03-11,23850,24750,23750,24700,16460
003120,2005-03-14,24800,25600,24700,25600,14990
003120,2005-03-15,25850,25850,24600,24600,10890
003120,2005-03-16,24400,24950,24400,24800,4870
003120,2005-03-17,24700,24700,23700,24250,5140
003120,2005-03-18,24250,24250,23400,23800,6400
003120,2005-03-21,23250,23550,23000,23000,12170
003120,2005-03-22,23000,23300,23000,23050,2620
003120,2005-03-23,23000,23100,22350,22350,6120
003120,2005-03-24,22150,22350,21250,21400,8566
003120,2005-03-25,21500,22300,21500,22000,4157
003120,2005-03-28,22600,23800,22600,23000,7650
003120,2005-03-29,23150,23150,22200,22500,4297
003120,2005-03-30,22600,22600,22350,22450,1830
003120,2005-03-31,22950,23450,22950,23150,4113
003120,2005-04-01,23400,23400,23000,23050,1060
003120,2005-04-04,23100,23200,22850,23000,4000
003120,2005-04-06,22900,23500,22900,23500,1210
003120,2005-04-07,23500,23500,23100,23100,4820
003120,2005-04-08,23000,23800,23000,23500,8300
003120,2005-04-11,23800,24500,23700,24000,3790
003120,2005-04-12,24500,24500,23400,23400,2320
003120,2005-04-13,24100,24200,23650,23950,2210
003120,2005-04-14,23700,24150,23550,23800,1120
003120,2005-04-15,23100,23750,23000,23300,1970
003120,2005-04-18,23000,23300,22500,22600,3180
003120,2005-04-19,23200,23200,22550,23100,340
003120,2005-04-20,23100,23200,22900,23000,8940
003120,2005-04-21,22700,23200,22700,23200,3250
003120,2005-04-22,23300,23800,23300,23550,920
003120,2005-04-25,23200,23800,23200,23700,200
003120,2005-04-26,23050,23450,22900,23000,10890
003120,2005-04-27,23000,23000,21800,21900,13860
003120,2005-04-28,21650,22050,21650,21650,3080
003120,2005-04-29,21200,21400,20900,20900,6710
003120,2005-05-02,21000,21650,20950,21100,5173
003120,2005-05-03,21300,21400,21050,21300,4380
003120,2005-05-04,21150,21500,20700,21400,3580
003120,2005-05-06,21650,21900,21550,21700,3010
003120,2005-05-09,21500,21600,21250,21300,5152
003120,2005-05-10,21300,21500,21300,21300,1390
003120,2005-05-11,21500,21500,20450,20500,7070
003120,2005-05-12,20450,21200,20450,21150,3410
003120,2005-05-13,21000,21400,20550,21350,2960
003120,2005-05-16,21150,21650,21000,21100,530
003120,2005-05-17,21150,21800,21150,21500,2850
003120,2005-05-18,21500,21500,21200,21500,550
003120,2005-05-19,21500,21750,21100,21450,7140
003120,2005-05-20,21350,21650,21300,21500,8100
003120,2005-05-23,22000,22000,21000,21500,6537
003120,2005-05-24,21650,22900,21450,21950,8520
003120,2005-05-25,21600,22700,21600,22250,9483
003120,2005-05-26,21800,22400,21800,22050,7650
003120,2005-05-27,22400,24800,22300,23500,26953
003120,2005-05-30,24000,24450,23600,23650,9020
003120,2005-05-31,23500,24000,23500,23950,3080
003120,2005-06-01,24000,24000,23550,23900,3140
003120,2005-06-02,23900,25000,23900,24500,10820
003120,2005-06-03,24950,25200,24900,25000,23431
003120,2005-06-07,25150,26200,25100,26000,16100
003120,2005-06-08,26500,26900,25850,26450,16970
003120,2005-06-09,26400,27200,26400,27150,13670
003120,2005-06-10,27150,27600,26900,27100,18180
003120,2005-06-13,27300,27400,26700,27100,3540
003120,2005-06-14,27150,27350,26700,27150,4790
003120,2005-06-15,27150,28500,26850,27800,18460
003120,2005-06-16,27700,28200,27600,28000,19860
003120,2005-06-17,28200,28250,28000,28000,12270
003120,2005-06-20,28150,28500,27950,27950,7810
003120,2005-06-21,28050,28300,28000,28150,6060
003120,2005-06-22,28000,28300,28000,28200,7990
003120,2005-06-23,28400,28800,28250,28250,4450
003120,2005-06-24,27700,28700,27700,28700,7970
003120,2005-06-27,28200,29250,28200,29000,7790
003120,2005-06-28,29300,29400,28700,29100,5190
003120,2005-06-29,29300,30850,29200,29700,28790
003120,2005-06-30,30400,30900,28700,29100,28080
003120,2005-07-01,28850,29800,28550,29350,22420
003120,2005-07-04,29100,29750,28600,29400,32290
003120,2005-07-05,29650,31500,29050,29050,82860
003120,2005-07-06,29300,29400,27500,28000,45970
003120,2005-07-07,28000,28600,27600,28050,34062
003120,2005-07-08,27700,28700,27700,28100,39980
003120,2005-07-11,28150,29000,28100,28650,16871
003120,2005-07-12,28800,29000,28550,28800,18490
003120,2005-07-13,29000,29000,28350,28500,7823
003120,2005-07-14,28900,28900,28350,28400,10840
003120,2005-07-15,28450,29000,28450,28900,9450
003120,2005-07-18,28800,29700,28750,29650,12620
003120,2005-07-19,29650,30300,29400,29900,17140
003120,2005-07-20,30200,30450,29650,29900,10590
003120,2005-07-21,30050,30400,29950,30400,13041
003120,2005-07-22,30600,30900,30000,30500,10840
003120,2005-07-25,30600,31200,30000,30100,10390
003120,2005-07-26,30000,31500,30000,30700,13977
003120,2005-07-27,30350,32200,30350,31900,22463
003120,2005-07-28,32300,32300,31400,31900,5810
003120,2005-07-29,32200,32350,31450,31600,4480
003120,2005-08-01,32300,32300,30250,31200,9440
003120,2005-08-02,31000,31400,30750,30750,6400
003120,2005-08-03,30500,30800,30500,30650,5005
003120,2005-08-04,31200,31500,30000,30450,3190
003120,2005-08-05,30100,30950,29000,29450,11230
003120,2005-08-08,28900,30000,28900,29200,2960
003120,2005-08-09,29100,29500,28950,29350,3525
003120,2005-08-10,29200,30400,29200,29700,2850
003120,2005-08-11,29700,30300,29700,30200,2840
003120,2005-08-12,30300,30600,30200,30300,5420
003120,2005-08-16,31200,32400,30600,31100,20090
003120,2005-08-17,31000,31700,30750,31200,11780
003120,2005-08-18,31200,31700,31100,31350,8420
003120,2005-08-19,31500,31500,30050,30550,4140
003120,2005-08-22,30600,31100,30100,30850,4870
003120,2005-08-23,30700,32000,30700,32000,12190
003120,2005-08-24,31900,32200,31350,32000,7195
003120,2005-08-25,32200,32300,31750,32000,8300
003120,2005-08-26,32400,32500,31750,31900,5100
003120,2005-08-29,31500,31500,30500,30600,7450
003120,2005-08-30,30400,31450,30400,31300,4490
003120,2005-08-31,31000,31900,31000,31300,1490
003120,2005-09-01,31300,32000,31300,31700,2110
003120,2005-09-02,31500,32200,31500,32000,5930
003120,2005-09-05,32300,32500,32000,32000,5660
003120,2005-09-06,32100,33300,32100,32750,10010
003120,2005-09-07,33150,33500,31650,32700,6430
003120,2005-09-08,32500,33000,32000,32300,11007
003120,2005-09-09,32000,36900,32000,36000,27030
003120,2005-09-12,35900,36800,35200,36600,9130
003120,2005-09-13,36300,37800,35700,37500,26520
003120,2005-09-14,37200,38500,37200,38500,12890
003120,2005-09-15,38500,38750,37700,37700,9020
003120,2005-09-16,38250,39400,37700,39400,10870
003120,2005-09-20,40800,45300,40800,45000,61719
003120,2005-09-21,44500,49300,42900,45000,55790
003120,2005-09-22,45000,46750,44300,45000,25250
003120,2005-09-23,46800,46950,45000,46000,16190
003120,2005-09-26,45500,46700,45100,45550,11140
003120,2005-09-27,45500,46450,45200,45550,8442
003120,2005-09-28,45500,46100,45000,45800,11518
003120,2005-09-29,46500,46600,45700,46100,5670
003120,2005-09-30,45900,48800,45900,47300,12378
003120,2005-10-04,47600,47600,46200,47000,15340
003120,2005-10-05,46500,47600,46500,47050,18060
003120,2005-10-06,47050,47200,46000,47050,13162
003120,2005-10-07,46800,49750,46100,49500,35568
003120,2005-10-10,50700,52400,50100,50400,33557
003120,2005-10-11,50600,50800,49700,50500,23394
003120,2005-10-12,50200,51500,50200,50500,26404
003120,2005-10-13,49850,50500,49000,50100,17620
003120,2005-10-14,49400,50500,48600,49800,27667
003120,2005-10-17,49500,49900,42700,43300,22880
003120,2005-10-18,42550,43800,41650,43500,26870
003120,2005-10-19,43500,43500,39200,40000,12090
003120,2005-10-20,41000,42000,40100,42000,11860
003120,2005-10-21,41350,45000,41350,42700,21528
003120,2005-10-24,42000,43750,42000,43000,8210
003120,2005-10-25,43300,44500,43050,44200,12470
003120,2005-10-26,43700,45000,43700,44200,2900
003120,2005-10-27,43850,44750,43850,44750,3380
003120,2005-10-28,43950,45400,43200,45350,3960
003120,2005-10-31,44900,44900,44000,44900,3030
003120,2005-11-01,44050,45500,44000,45000,4840
003120,2005-11-02,44200,45950,44200,45000,5780
003120,2005-11-03,44600,45700,44600,45000,15820
003120,2005-11-04,45000,45400,44000,44000,8580
003120,2005-11-07,43400,45150,43400,44500,13250
003120,2005-11-08,44500,45200,44300,44450,25394
003120,2005-11-09,44100,45100,44100,44250,19350
003120,2005-11-10,45000,48000,45000,46900,190350
003120,2005-11-11,48000,48300,46900,47700,28090
003120,2005-11-14,47700,48800,47100,48500,75490
003120,2005-11-15,48100,49000,47750,48200,57539
003120,2005-11-16,48200,50700,48200,50200,17633
003120,2005-11-17,49450,52500,49450,52000,27700
003120,2005-11-18,51900,54200,51900,53500,15230
003120,2005-11-21,54900,56000,53600,55000,20565
003120,2005-11-22,55000,56000,53800,54900,20570
003120,2005-11-23,55000,59900,55000,58500,15150
003120,2005-11-24,61100,61100,59700,61000,16140
003120,2005-11-25,61100,64900,61000,64900,13430
003120,2005-11-28,65600,67000,64000,65700,25750
003120,2005-11-29,65700,65700,60700,62000,16900
003120,2005-11-30,60500,61800,59500,60000,16460
003120,2005-12-01,61000,61000,59000,60300,12440
003120,2005-12-02,60500,60600,57000,57700,21650
003120,2005-12-05,56500,59300,56500,57700,10841
003120,2005-12-06,57100,57600,55000,57100,6290
003120,2005-12-07,56000,57800,55800,57000,9060
003120,2005-12-08,55900,57800,55400,56900,5892
003120,2005-12-09,56200,57900,55500,56600,4610
003120,2005-12-12,56100,56700,55200,55200,6151
003120,2005-12-13,54500,55200,53600,53700,6949
003120,2005-12-14,53900,55700,53900,55600,6830
003120,2005-12-15,55600,56500,54200,54900,11920
003120,2005-12-16,53900,53900,50200,52200,11720
003120,2005-12-19,51800,53400,51300,51500,9930
003120,2005-12-20,51900,53300,51200,52400,5780
003120,2005-12-21,52400,53500,52200,52900,6940
003120,2005-12-22,53000,53800,50800,50800,9670
003120,2005-12-23,50000,51000,48000,49300,17820
003120,2005-12-26,50500,51100,49550,50400,10953
003120,2005-12-27,51000,51000,49600,49900,5880
003120,2005-12-28,49500,49900,48300,48400,9981
003120,2005-12-29,48000,49400,48000,49000,11813
003120,2006-01-02,49600,51000,49000,50000,7250
003120,2006-01-03,50800,51000,49700,50000,8920
003120,2006-01-04,50000,50700,49600,50500,10165
003120,2006-01-05,51800,57500,50800,54600,26530
003120,2006-01-06,54600,58100,54600,57900,19200
003120,2006-01-09,58400,60300,57100,60000,15020
003120,2006-01-10,61000,61000,58100,59500,10810
003120,2006-01-11,59000,60800,58500,59500,4070
003120,2006-01-12,58000,60400,58000,59200,6344
003120,2006-01-13,59200,61700,59200,60400,5081
003120,2006-01-16,59500,60700,59500,60500,8660
003120,2006-01-17,60500,63000,60400,61200,12760
003120,2006-01-18,60800,62300,56300,58000,17800
003120,2006-01-19,57100,58800,57100,58800,4230
003120,2006-01-20,58900,60700,57700,58900,13280
003120,2006-01-23,57100,58600,50300,57000,8110
003120,2006-01-24,56100,57500,56100,57400,5320
003120,2006-01-25,59000,59900,57700,59900,4840
003120,2006-01-26,59500,60000,58600,59000,4610
003120,2006-01-27,59800,59800,57300,58300,9380
003120,2006-01-31,59900,59900,58000,59200,11730
003120,2006-02-01,59200,60000,57100,58400,17250
003120,2006-02-02,59500,60400,58500,58900,22240
003120,2006-02-03,58300,58800,57600,58800,10955
003120,2006-02-06,58900,60800,58300,60500,12040
003120,2006-02-07,62300,68800,61000,67000,25280
003120,2006-02-08,68800,68800,63000,66100,11220
003120,2006-02-09,67000,67000,63300,63300,9870
003120,2006-02-10,62100,65300,62100,65300,9832
003120,2006-02-13,64600,66700,64600,64700,5260
003120,2006-02-14,64300,65200,62800,63300,7910
003120,2006-02-15,62600,64900,61000,61000,6130
003120,2006-02-16,60200,62000,59000,61300,7300
003120,2006-02-17,61500,62400,60500,62300,4180
003120,2006-02-20,62600,64100,61500,63400,8540
003120,2006-02-21,63400,63800,62000,63400,1640
003120,2006-02-22,62100,63400,61500,61600,4230
003120,2006-02-23,61300,62000,60000,60700,9910
003120,2006-02-24,60000,61600,60000,60700,3321
003120,2006-02-27,60300,62500,60300,60500,6750
003120,2006-02-28,60500,61000,60200,61000,4970
003120,2006-03-02,60600,61000,60300,60900,10915
003120,2006-03-03,60900,61300,60400,60800,3610
003120,2006-03-06,60500,61000,60000,60200,10010
003120,2006-03-07,60800,60800,58500,60000,4480
003120,2006-03-08,60000,60200,59300,60200,950
003120,2006-03-09,59000,60500,59000,60400,4800
003120,2006-03-10,59600,60700,59500,60400,3570
003120,2006-03-13,60400,63200,59600,60500,3320
003120,2006-03-14,60100,60900,59700,60200,3650
003120,2006-03-15,59800,60200,59400,60000,4166
003120,2006-03-16,60000,60500,59000,59000,5220
003120,2006-03-17,59000,60000,59000,60000,2000
003120,2006-03-20,60200,60900,59300,59800,4890
003120,2006-03-21,58800,60200,58800,60200,4370
003120,2006-03-22,60200,60300,58200,59800,4640
003120,2006-03-23,59800,60000,58600,59000,7760
003120,2006-03-24,58300,59600,58300,59600,5130
003120,2006-03-27,59400,59800,59000,59000,8310
003120,2006-03-28,59000,59600,59000,59000,3017
003120,2006-03-29,58600,59500,58600,59100,4858
003120,2006-03-30,59700,59700,58800,59300,1250
003120,2006-03-31,59500,60200,59300,60100,6590
003120,2006-04-03,60100,60300,59500,60000,4710
003120,2006-04-04,60100,60500,59500,59900,6070
